r2, rmse
-0.9297904655620279,490717
-0.9297904655620279,490717
-0.9299500493243777,490737
-0.9299500493243777,490737
-0.936033482178366,491510
-0.936033482178366,491510
-0.9374776161625571,491693
-0.9374776161625571,491693
-0.9371252494774749,491648
-0.9371252494774749,491648
-0.9371790498641486,491655
-0.9371790498641486,491655
-0.9166368357637862,489041
-0.9166368357637862,489041
-0.9159750156469997,488957
-0.9159750156469997,488957
-0.9363169181362145,491546
-0.9363169181362145,491546
-0.9360431790519144,491511
-0.9360431790519144,491511
-0.9297629356995625,490713
-0.9297629356995625,490713
-0.9371969980215291,491657
-0.9371969980215291,491657
-0.9374865641040289,491694
-0.9374865641040289,491694
-0.9375997255848145,491709
-0.9375997255848145,491709
-0.9375870509792161,491707
-0.9375870509792161,491707
-0.937584595308621,491707
-0.937584595308621,491707
-0.2853650445502789,400488
-0.2853650445502789,400488
-0.17520372719886645,382941
-0.17520372719886645,382941
-0.18856145465956975,385112
-0.18856145465956975,385112
0.5821178425433919,134602
0.5821178425433919,134602
0.7971585957027415,93778.5
0.7971585957027415,93778.5
-0.553741839898966,259546
-0.553741839898966,259546
0.6723737339808953,119183
0.6723737339808953,119183
0.6493427449172047,123301
0.6493427449172047,123301
0.6438252283130217,124267
0.6438252283130217,124267
0.5277503906138781,143091
0.5277503906138781,143091
0.6525301369469985,122739
0.6525301369469985,122739
0.5751182744565193,135725
0.5751182744565193,135725
-0.5542039745671603,259585
-0.5542039745671603,259585
0.6311663206820424,126456
0.6311663206820424,126456
-0.5435394140753862,258693
-0.5435394140753862,258693
-0.5438184179645542,258716
-0.5438184179645542,258716
-0.5521150048025725,259410
-0.5521150048025725,259410
-0.554078338506357,259574
-0.554078338506357,259574
-0.553680034232189,259541
-0.553680034232189,259541
-0.5537083973244539,259543
-0.5537083973244539,259543
-0.5257954445410085,257201
-0.5257954445410085,257201
-0.5252372814796482,257154
-0.5252372814796482,257154
-0.5525270660523554,259445
-0.5525270660523554,259445
-0.5521293021003189,259411
-0.5521293021003189,259411
-0.5434881283140027,258688
-0.5434881283140027,258688
-0.5537651549039773,259548
-0.5537651549039773,259548
-0.5541051525038763,259576
-0.5541051525038763,259576
-0.554201144952138,259584
-0.554201144952138,259584
-0.5541843073871189,259583
-0.5541843073871189,259583
-0.5541807948685937,259583
-0.5541807948685937,259583
0.14572966453744474,192452
0.14572966453744474,192452
0.21199814469662714,184837
0.21199814469662714,184837
0.23176306447085426,182504
0.23176306447085426,182504
0.8911652252611588,49707.2
0.8911652252611588,49707.2
0.9527424550430484,32754.5
0.9527424550430484,32754.5
-0.5735567906276655,189006
-0.5735567906276655,189006
0.9282315066569478,40364.7
0.9282315066569478,40364.7
0.9154232262670137,43818.8
0.9154232262670137,43818.8
0.9143019487047016,44108.3
0.9143019487047016,44108.3
0.8848536638124391,51128.2
0.8848536638124391,51128.2
0.9344291418496216,38582.5
0.9344291418496216,38582.5
0.888855892402235,50231.8
0.888855892402235,50231.8
-0.5742106198153087,189046
-0.5742106198153087,189046
0.9050086492337652,46438.4
0.9050086492337652,46438.4
-0.5589315654016922,188126
-0.5589315654016922,188126
-0.5595171946367634,188161
-0.5595171946367634,188161
-0.5712587743226731,188868
-0.5712587743226731,188868
-0.5740624348617098,189037
-0.5740624348617098,189037
-0.5735474257116626,189006
-0.5735474257116626,189006
-0.5735679389682729,189007
-0.5735679389682729,189007
-0.5334991636392292,186585
-0.5334991636392292,186585
-0.5326759615884151,186535
-0.5326759615884151,186535
-0.5718616007238098,188905
-0.5718616007238098,188905
-0.5712662956155599,188869
-0.5712662956155599,188869
-0.5588974993471647,188124
-0.5588974993471647,188124
-0.5735993118378815,189009
-0.5735993118378815,189009
-0.5740687287717448,189037
-0.5740687287717448,189037
-0.5742069493178421,189045
-0.5742069493178421,189045
-0.5741822490949169,189044
-0.5741822490949169,189044
-0.5741772828632872,189044
-0.5741772828632872,189044
0.2883791305053316,127104
0.2883791305053316,127104
0.33045672214592126,123289
0.33045672214592126,123289
0.39691190981471336,117011
0.39691190981471336,117011
0.931659805829187,111.748
0.931659805829187,111.748
0.9710008020031229,72.7941
0.9710008020031229,72.7941
-1.1045088315194822,620.124
-1.1045088315194822,620.124
0.9562436511859179,89.4177
0.9562436511859179,89.4177
0.9460208184833897,99.3153
0.9460208184833897,99.3153
0.9175735011400581,122.726
0.9175735011400581,122.726
0.9057617025080362,131.225
0.9057617025080362,131.225
0.9605510541794611,84.9025
0.9605510541794611,84.9025
0.9260280883037316,116.262
0.9260280883037316,116.262
-1.4414854964091988,667.929
-1.4414854964091988,667.929
0.9402484668121226,104.491
0.9402484668121226,104.491
-6.107636126826401,1139.63
-6.107636126826401,1139.63
-5.151842397790763,1060.24
-5.151842397790763,1060.24
-0.25715333798932916,479.289
-0.25715333798932916,479.289
-1.3794667917666281,659.391
-1.3794667917666281,659.391
-1.1486926750192281,626.6
-1.1486926750192281,626.6
-1.1393990841656945,625.243
-1.1393990841656945,625.243
-71.93873370690092,3650.75
-71.93873370690092,3650.75
-77.57038174547887,3789.07
-77.57038174547887,3789.07
-0.36200317348681743,498.875
-0.36200317348681743,498.875
-0.259815938404204,479.796
-0.259815938404204,479.796
-6.110936873405501,1139.9
-6.110936873405501,1139.9
-1.1490282216079724,626.649
-1.1490282216079724,626.649
-1.3805063076121082,659.535
-1.3805063076121082,659.535
-1.4400357594363116,667.73
-1.4400357594363116,667.73
-1.4254383362374154,665.73
-1.4254383362374154,665.73
-1.422695040649181,665.353
-1.422695040649181,665.353
-120798.53922023179,148572
-120798.53922023179,148572
-166182.7178488777,174260
-166182.7178488777,174260
-148057.81418367111,164483
-148057.81418367111,164483
0.9395165690649135,97.3089
0.9395165690649135,97.3089
0.9755941145136017,61.8132
0.9755941145136017,61.8132
-1.2123783528522125,588.524
-1.2123783528522125,588.524
0.9627939635032335,76.3204
0.9627939635032335,76.3204
0.9595194713224762,79.6081
0.9595194713224762,79.6081
0.934970830345638,100.899
0.934970830345638,100.899
0.9333628972708062,102.139
0.9333628972708062,102.139
0.9672607357595269,71.5927
0.9672607357595269,71.5927
0.9421637770160621,95.1555
0.9421637770160621,95.1555
-1.6023345554409918,638.287
-1.6023345554409918,638.287
0.9542411392843194,84.6392
0.9542411392843194,84.6392
-7.377381031519263,1145.22
-7.377381031519263,1145.22
-6.511234813172208,1084.4
-6.511234813172208,1084.4
-0.2671807715854604,445.403
-0.2671807715854604,445.403
-1.5317896017176968,629.576
-1.5317896017176968,629.576
-1.2669676497979592,595.74
-1.2669676497979592,595.74
-1.258508976546393,594.628
-1.258508976546393,594.628
-87.66978826492225,3725.82
-87.66978826492225,3725.82
-94.44214848182006,3865.49
-94.44214848182006,3865.49
-0.3862757967094339,465.864
-0.3862757967094339,465.864
-0.26981506937349575,445.866
-0.26981506937349575,445.866
-7.3555670802402595,1143.73
-7.3555670802402595,1143.73
-1.2683724901337308,595.925
-1.2683724901337308,595.925
-1.5339432854637831,629.843
-1.5339432854637831,629.843
-1.6006688785555738,638.082
-1.6006688785555738,638.082
-1.5840959301172846,636.046
-1.5840959301172846,636.046
-1.580942197583036,635.658
-1.580942197583036,635.658
-141059.61991602465,148606
-141059.61991602465,148606
-193962.45717572584,174259
-193962.45717572584,174259
-172768.93075465463,164463
-172768.93075465463,164463
0.947118952817042,99.4331
0.947118952817042,99.4331
0.9771887820281335,65.3063
0.9771887820281335,65.3063
-1.0897268281704462,625.066
-1.0897268281704462,625.066
0.9645539152894431,81.4076
0.9645539152894431,81.4076
0.9577266213231295,88.9026
0.9577266213231295,88.9026
0.9343353950461423,110.802
0.9343353950461423,110.802
0.9315598156287281,113.119
0.9315598156287281,113.119
0.9643796163056608,81.6075
0.9643796163056608,81.6075
0.9437316950904456,102.568
0.9437316950904456,102.568
-1.423520100338413,673.138
-1.423520100338413,673.138
0.9535296771318519,93.2113
0.9535296771318519,93.2113
-5.98796349298968,1143.03
-5.98796349298968,1143.03
-5.2942024385079485,1084.8
-5.2942024385079485,1084.8
-0.2577809790449188,484.935
-0.2577809790449188,484.935
-1.3615781101152709,664.48
-1.3615781101152709,664.48
-1.1316430397280377,631.303
-1.1316430397280377,631.303
-1.1288009929863088,630.882
-1.1288009929863088,630.882
-73.38628808283664,3729.3
-73.38628808283664,3729.3
-79.4490508046496,3878.3
-79.4490508046496,3878.3
-0.3546279755630297,503.258
-0.3546279755630297,503.258
-0.2596784668516987,485.3
-0.2596784668516987,485.3
-5.987210302672658,1142.96
-5.987210302672658,1142.96
-1.1336893151781835,631.606
-1.1336893151781835,631.606
-1.363602260271473,664.765
-1.363602260271473,664.765
-1.4221769760762615,672.952
-1.4221769760762615,672.952
-1.4077516541381314,670.945
-1.4077516541381314,670.945
-1.4050693470328857,670.571
-1.4050693470328857,670.571
-118110.96659847474,148603
-118110.96659847474,148603
-162431.4535186275,174268
-162431.4535186275,174268
-144693.34168531047,164478
-144693.34168531047,164478
0.7132188543660205,49.8874
0.7132188543660205,49.8874
0.8647773875945949,34.2563
0.8647773875945949,34.2563
0.1952856688345197,83.5673
0.1952856688345197,83.5673
0.796569528309394,42.0169
0.796569528309394,42.0169
0.7610226517693313,45.5401
0.7610226517693313,45.5401
0.7662218312629822,45.042
0.7662218312629822,45.042
0.6662529688007501,53.8176
0.6662529688007501,53.8176
0.7883545069257193,42.8568
0.7883545069257193,42.8568
0.6900957577202418,51.8596
0.6900957577202418,51.8596
-0.6398866827991132,119.295
-0.6398866827991132,119.295
0.7381608159300869,47.6687
0.7381608159300869,47.6687
-193.00817280851572,1297.55
-193.00817280851572,1297.55
-192.94163800208455,1297.33
-192.94163800208455,1297.33
-5.001083464724655,228.208
-5.001083464724655,228.208
-0.49698751307992284,113.979
-0.49698751307992284,113.979
-0.9210391377849694,129.117
-0.9210391377849694,129.117
-0.1154636329493477,98.3883
-0.1154636329493477,98.3883
-1101.9740750184899,3093.84
-1101.9740750184899,3093.84
-1346.608236899953,3419.77
-1346.608236899953,3419.77
0.6602712189201719,54.2977
0.6602712189201719,54.2977
-4.90976915005838,226.465
-4.90976915005838,226.465
-189.9458195051482,1287.27
-189.9458195051482,1287.27
-0.11950482892048009,98.5663
-0.11950482892048009,98.5663
-0.459615135401902,112.547
-0.459615135401902,112.547
-0.6328451007049152,119.039
-0.6328451007049152,119.039
-0.5928414955126629,117.571
-0.5928414955126629,117.571
-0.5856774846003834,117.307
-0.5856774846003834,117.307
-1777142.6461882659,124187
-1777142.6461882659,124187
-2527264.9931419347,148095
-2527264.9931419347,148095
-2095129.0055005592,134841
-2095129.0055005592,134841
0.976106510014351,831.933
0.976106510014351,831.933
0.9844075233503572,672.057
0.9844075233503572,672.057
-0.4115046275387908,6394.25
-0.4115046275387908,6394.25
0.9792310406719242,775.632
0.9792310406719242,775.632
0.982925304284234,703.275
0.982925304284234,703.275
0.9629493884221708,1035.97
0.9629493884221708,1035.97
0.9670702717547297,976.658
0.9670702717547297,976.658
0.957541683198879,1109
0.957541683198879,1109
0.97618753684829,830.521
0.97618753684829,830.521
-0.42819820561309374,6431.95
-0.42819820561309374,6431.95
0.9819617678134871,722.846
0.9819617678134871,722.846
-0.12093902465397144,5698.22
-0.12093902465397144,5698.22
-0.12128260775987387,5699.1
-0.12128260775987387,5699.1
-0.35906292840626897,6274.34
-0.35906292840626897,6274.34
-0.42536040483456694,6425.56
-0.42536040483456694,6425.56
-0.4152259708800403,6402.67
-0.4152259708800403,6402.67
-0.4135397984440643,6398.86
-0.4135397984440643,6398.86
0.21949554659456205,4754.84
0.21949554659456205,4754.84
0.22229381282654415,4746.31
0.22229381282654415,4746.31
-0.3726947699007921,6305.73
-0.3726947699007921,6305.73
-0.3593184750655387,6274.93
-0.3593184750655387,6274.93
-0.11610173643886634,5685.92
-0.11610173643886634,5685.92
-0.4148149498082969,6401.75
-0.4148149498082969,6401.75
-0.4255800475533489,6426.05
-0.4255800475533489,6426.05
-0.4280913450053856,6431.71
-0.4280913450053856,6431.71
-0.42750924678463686,6430.4
-0.42750924678463686,6430.4
-0.4273846765586162,6430.12
-0.4273846765586162,6430.12
-437.87729035288964,112751
-437.87729035288964,112751
-803.8600558248381,152689
-803.8600558248381,152689
-500.8100495989426,120564
-500.8100495989426,120564
0.7185868020412833,160.237
0.7185868020412833,160.237
0.8553143338017815,114.896
0.8553143338017815,114.896
-0.5342693535028329,374.147
-0.5342693535028329,374.147
0.778150942045284,142.272
0.778150942045284,142.272
0.7731316595169111,143.873
0.7731316595169111,143.873
0.7790366043546458,141.988
0.7790366043546458,141.988
0.7065270438252882,163.635
0.7065270438252882,163.635
0.7207754600660616,159.613
0.7207754600660616,159.613
0.7195104422213657,159.974
0.7195104422213657,159.974
-0.8960890016654881,415.931
-0.8960890016654881,415.931
0.7537640116891816,149.888
0.7537640116891816,149.888
-16.705728434176287,1271.01
-16.705728434176287,1271.01
-15.653108769243659,1232.65
-15.653108769243659,1232.65
0.011162420876288826,300.368
0.011162420876288826,300.368
-0.7791050124850576,402.895
-0.7791050124850576,402.895
-0.4738542803661625,366.707
-0.4738542803661625,366.707
-0.7762325520393594,402.57
-0.7762325520393594,402.57
-153.11873001292273,3749.9
-153.11873001292273,3749.9
-157.11212932389728,3798.17
-157.11212932389728,3798.17
-0.015682957649761242,304.418
-0.015682957649761242,304.418
0.01733982616299845,299.429
0.01733982616299845,299.429
-16.27043442461825,1255.29
-16.27043442461825,1255.29
-0.5631018405306509,377.646
-0.5631018405306509,377.646
-0.811765887100139,406.577
-0.811765887100139,406.577
-0.8928582329357082,415.576
-0.8928582329357082,415.576
-0.8791960709143198,414.074
-0.8791960709143198,414.074
-0.876091746578018,413.732
-0.876091746578018,413.732
-236592.48181934623,146924
-236592.48181934623,146924
-329218.42100293,173314
-329218.42100293,173314
-293278.4821445061,163581
-293278.4821445061,163581
-30.300450028624276,6.26384
-30.300450028624276,6.26384
-0.6474272874615357,1.43704
-0.6474272874615357,1.43704
-1.341699086211099,1.71329
-1.341699086211099,1.71329
-1.0698453195483926,1.61077
-1.0698453195483926,1.61077
-2.110023376071174,1.97445
-2.110023376071174,1.97445
-6.554924215251432,3.07737
-6.554924215251432,3.07737
-2.3226385522713775,2.04083
-2.3226385522713775,2.04083
-0.9072892008581848,1.54623
-0.9072892008581848,1.54623
-3.2385989040527,2.30503
-3.2385989040527,2.30503
-0.3360718957568263,1.29414
-0.3360718957568263,1.29414
-2.183319134291867,1.99759
-2.183319134291867,1.99759
-1133468.4025062094,1191.98
-1133468.4025062094,1191.98
-1260065.0334276885,1256.79
-1260065.0334276885,1256.79
-69377.6022874503,294.902
-69377.6022874503,294.902
-647.856609368393,28.5194
-647.856609368393,28.5194
-1491.5106217982436,43.2538
-1491.5106217982436,43.2538
-23088.918098365393,170.128
-23088.918098365393,170.128
-32121.21434786019,200.663
-32121.21434786019,200.663
-390232.9025401419,699.403
-390232.9025401419,699.403
-13825.424884020182,131.65
-13825.424884020182,131.65
-68417.0676458413,292.854
-68417.0676458413,292.854
-1555308.0789035936,1396.28
-1555308.0789035936,1396.28
-10209.247517282074,113.131
-10209.247517282074,113.131
-375.98212655141594,21.7383
-375.98212655141594,21.7383
-0.02770503279864789,1.13501
-0.02770503279864789,1.13501
0.19288013333060205,1.00585
0.19288013333060205,1.00585
-13.995162547441959,4.33552
-13.995162547441959,4.33552
-13803508.811370965,4159.68
-13803508.811370965,4159.68
-18701934.201434895,4841.82
-18701934.201434895,4841.82
-7147735.491676451,2993.3
-7147735.491676451,2993.3
-11.409737661762799,5.62322
-11.409737661762799,5.62322
0.9302318432468926,0.421631
0.9302318432468926,0.421631
0.64907429081694,0.945608
0.64907429081694,0.945608
0.9012644457775622,0.50158
0.9012644457775622,0.50158
0.8939861146075956,0.519738
0.8939861146075956,0.519738
-1.8035597546395548,2.67275
-1.8035597546395548,2.67275
0.6098022789267129,0.997116
0.6098022789267129,0.997116
0.17035522532159997,1.45395
0.17035522532159997,1.45395
0.7856125278129288,0.7391
0.7856125278129288,0.7391
-0.6841909141946487,2.07157
-0.6841909141946487,2.07157
0.9127692821070267,0.471453
0.9127692821070267,0.471453
-754432.5295473168,1386.48
-754432.5295473168,1386.48
-706464.0671453507,1341.68
-706464.0671453507,1341.68
-33201.951136586234,290.865
-33201.951136586234,290.865
-253.81374479432986,25.4809
-253.81374479432986,25.4809
-14096.104583621911,189.526
-14096.104583621911,189.526
-9040.209584702035,151.781
-9040.209584702035,151.781
-1231023.5754562928,1771.07
-1231023.5754562928,1771.07
-1062197.4614614083,1645.15
-1062197.4614614083,1645.15
-5020.225627887566,113.112
-5020.225627887566,113.112
-32849.98724461686,289.319
-32849.98724461686,289.319
-642532.3635329742,1279.53
-642532.3635329742,1279.53
-6762.155344470978,131.274
-6762.155344470978,131.274
-129.27883296727586,18.2197
-129.27883296727586,18.2197
-0.3359772017373115,1.84503
-0.3359772017373115,1.84503
0.7538158294194742,0.792015
0.7538158294194742,0.792015
-5.7208734303712765,4.13825
-5.7208734303712765,4.13825
-1102615657.4934595,53004.8
-1102615657.4934595,53004.8
-3507280939.719271,94534.2
-3507280939.719271,94534.2
-6797585.225864349,4161.8
