model,metric_dataset,r2,mae,mse,bigInference
concave,concave,0.953623739950698,0.493035330902585,7.20126293229494,0.064048528671264
convex,convex,0.893834785476772,3.30215453788812,33.9638213770785,0.050395488739014
const,const,1,0,0,0.056828737258911
trend_up,trend_up,0.926410588100411,26.4689383799107,2963.31095197332,0.06065726280212
trend_down,trend_down,-1.15290751121107,213.54802967915,85012.8241453837,0.05253410339355
All-misc,All-misc,0.980628587763641,0.919659905315915,6.19720110746337,0.060697793960571
